lon,lat,owner,watershed,type,form
-71.11001282120,42.43000543410,CITY-ROW,IN-458,STORM WATER INLET,
-71.10993770370,42.42992772560,CITY-ROW,IN-459,STORM WATER INLET,
-71.11191057520,42.43122356940,CITY-ROW,IN-460,STORM WATER INLET,
-71.11208676120,42.43124330290,CITY-ROW,IN-461,STORM WATER INLET,
-71.11198727360,42.43099578160,CITY-ROW,IN-462,STORM WATER INLET,
-71.12584922360,42.42713259920,CITY-ROW,IN-463,STORM WATER INLET,
-71.12603595920,42.42723051640,CITY-ROW,IN-464,STORM WATER INLET,
-71.12599088840,42.42734430940,CITY-ROW,IN-465,STORM WATER INLET,
-71.12550328900,42.42713284290,CITY-ROW,IN-466,STORM WATER INLET,
-71.12302195460,42.42537201770,CITY-ROW,IN-467,STORM WATER INLET,
-71.12380827690,42.42544469040,CITY-ROW,IN-468,STORM WATER INLET,
-71.12389860370,42.42535912560,CITY-ROW,IN-469,STORM WATER INLET,
-71.12373530320,42.42499154700,CITY-ROW,IN-470,STORM WATER INLET,
-71.12368091460,42.42503065170,CITY-ROW,IN-471,STORM WATER INLET,
-71.12555344540,42.42525797770,CITY-ROW,IN-472,STORM WATER INLET,
-71.12537562270,42.42467112060,CITY-ROW,IN-473,STORM WATER INLET,
-71.12565657550,42.42455486030,CITY-ROW,IN-474,STORM WATER INLET,
-71.12622220540,42.42465361430,CITY-ROW,IN-475,STORM WATER INLET,
-71.12637200490,42.42474388030,CITY-ROW,IN-476,STORM WATER INLET,
-71.12676661900,42.42505033670,CITY-ROW,IN-477,STORM WATER INLET,
-71.12690278530,42.42504998310,CITY-ROW,IN-478,STORM WATER INLET,
-71.12693347660,42.42511397310,CITY-ROW,IN-479,STORM WATER INLET,
-71.12705466710,42.42537867070,CITY-ROW,IN-480,STORM WATER INLET,
-71.12553098170,42.42441911280,CITY-ROW,IN-481,STORM WATER INLET,
-71.12533914720,42.42431169290,CITY-ROW,IN-482,STORM WATER INLET,
-71.12394299530,42.42424085370,CITY-ROW,IN-483,STORM WATER INLET,
-71.12387368360,42.42431192450,CITY-ROW,IN-484,STORM WATER INLET,
-71.12325774600,42.42372832570,CITY-ROW,IN-485,STORM WATER INLET,
-71.12349927650,42.42371031000,CITY-ROW,IN-486,STORM WATER INLET,
-71.12342406450,42.42364614010,CITY-ROW,IN-487,STORM WATER INLET,
-71.12135509950,42.42388934100,CITY-ROW,IN-488,STORM WATER INLET,
-71.12126607980,42.42400779070,CITY-ROW,IN-489,STORM WATER INLET,
-71.12180221690,42.42444128660,CITY-ROW,IN-490,STORM WATER INLET,
-71.12407414460,42.42411964160,CITY-ROW,IN-491,STORM WATER INLET,
-71.12445017150,42.42373211360,CITY-ROW,IN-492,STORM WATER INLET,
-71.12453971220,42.42367727200,CITY-ROW,IN-493,STORM WATER INLET,
-71.12534630640,42.42337223390,CITY-ROW,IN-494,STORM WATER INLET,
-71.12547566820,42.42323693950,CITY-ROW,IN-495,STORM WATER INLET,
-71.12489712800,42.42177889990,CITY-ROW,IN-496,STORM WATER INLET,
-71.12314051740,42.42192059270,CITY-ROW,IN-497,STORM WATER INLET,
-71.13089471640,42.42660623150,CITY-ROW,IN-498,STORM WATER INLET,
-71.12086486690,42.42385136110,CITY-ROW,IN-499,STORM WATER INLET,
-71.11087912610,42.42496165840,CITY-ROW,IN-500,STORM WATER INLET,
-71.11046431550,42.42496651160,CITY-ROW,IN-501,STORM WATER INLET,
-71.11052782400,42.42485929590,CITY-ROW,IN-502,STORM WATER INLET,
-71.11034461500,42.42507930610,CITY-ROW,IN-503,STORM WATER INLET,
-71.11030225580,42.42662319890,CITY-ROW,IN-504,STORM WATER INLET,
-71.12967708810,42.42563785190,CITY-ROW,IN-505,STORM WATER INLET,
-71.12785511690,42.42565020030,CITY-ROW,IN-506,STORM WATER INLET,
-71.12790983660,42.42576317060,CITY-ROW,IN-507,STORM WATER INLET,
-71.11908487870,42.41981739910,CITY-ROW,IN-508,STORM WATER INLET,
-71.11896885210,42.41986673910,CITY-ROW,IN-509,STORM WATER INLET,
-71.11908794830,42.41970807000,CITY-ROW,IN-510,STORM WATER INLET,
-71.11956688640,42.42071131010,CITY-ROW,IN-511,STORM WATER INLET,
-71.11973612330,42.42073384760,CITY-ROW,IN-512,STORM WATER INLET,
-71.11993058020,42.42072510350,CITY-ROW,IN-513,STORM WATER INLET,
-71.12001250020,42.42073078550,CITY-ROW,IN-514,STORM WATER INLET,
-71.12378071600,42.42027624630,CITY-ROW,IN-515,STORM WATER INLET,
-71.12367007280,42.42030106260,CITY-ROW,IN-516,STORM WATER INLET,
-71.12408178570,42.42028581930,CITY-ROW,IN-517,STORM WATER INLET,
-71.12234377560,42.42502632460,CITY-ROW,IN-518,STORM WATER INLET,
-71.11015153800,42.43078631260,CITY-ROW,IN-519,STORM WATER INLET,
-71.11005612350,42.43076370780,CITY-ROW,IN-520,STORM WATER INLET,
-71.11018565870,42.42932273750,CITY-ROW,IN-521,STORM WATER INLET,
-71.11027764500,42.42937100100,CITY-ROW,IN-522,STORM WATER INLET,
-71.11026869190,42.42860500660,CITY-ROW,IN-523,STORM WATER INLET,
-71.12912387100,42.43552905790,CITY-ROW,IN-524,STORM WATER INLET,
-71.12907036620,42.43572924260,CITY-ROW,IN-525,STORM WATER INLET,
-71.12879657790,42.43524483300,CITY-ROW,IN-526,STORM WATER INLET,
-71.12856440650,42.43511177870,CITY-ROW,IN-527,STORM WATER INLET,
-71.12905818540,42.43484578650,CITY-ROW,IN-528,STORM WATER INLET,
-71.12908814940,42.43494376410,CITY-ROW,IN-529,STORM WATER INLET,
-71.13116242920,42.43411711570,CITY-ROW,IN-530,STORM WATER INLET,
-71.13124465720,42.43416146530,CITY-ROW,IN-531,STORM WATER INLET,
-71.12998384230,42.43360903850,CITY-ROW,IN-532,STORM WATER INLET,
-71.12698241400,42.43572858540,CITY-ROW,IN-533,STORM WATER INLET,
-71.12135527360,42.41932019430,CITY-ROW,IN-534,STORM WATER INLET,
-71.12147215410,42.41934506980,CITY-ROW,IN-535,STORM WATER INLET,
-71.12151373210,42.41929935280,CITY-ROW,IN-536,STORM WATER INLET,
-71.12175058710,42.42039983830,CITY-ROW,IN-537,STORM WATER INLET,
-71.12158015010,42.42033324840,CITY-ROW,IN-538,STORM WATER INLET,
-71.12072877970,42.41986233900,CITY-ROW,IN-539,STORM WATER INLET,
-71.12072089540,42.41986474200,CITY-ROW,IN-540,STORM WATER INLET,
-71.12048239340,42.41985360190,CITY-ROW,IN-541,STORM WATER INLET,
-71.12050119150,42.41975788900,CITY-ROW,IN-542,STORM WATER INLET,
-71.11973201320,42.41967281270,CITY-ROW,IN-543,STORM WATER INLET,
-71.11958839380,42.41974229320,CITY-ROW,IN-544,STORM WATER INLET,
-71.11967481160,42.41977163870,CITY-ROW,IN-545,STORM WATER INLET,
-71.12808195180,42.42534404370,CITY-ROW,IN-546,STORM WATER INLET,
-71.12798793060,42.42535881050,CITY-ROW,IN-547,STORM WATER INLET,
-71.13292965880,42.43405890670,CITY-ROW,IN-548,STORM WATER INLET,
-71.13305085750,42.43406200820,CITY-ROW,IN-549,STORM WATER INLET,
-71.13202089920,42.43405797680,CITY-ROW,IN-550,STORM WATER INLET,
-71.13220363270,42.43474269000,CITY-ROW,IN-551,STORM WATER INLET,
-71.13229854250,42.43509726140,CITY-ROW,IN-552,STORM WATER INLET,
-71.13205890760,42.43476855780,CITY-ROW,IN-553,STORM WATER INLET,
-71.13177475300,42.43369277820,CITY-ROW,IN-554,STORM WATER INLET,
-71.13191110760,42.43366412190,CITY-ROW,IN-555,STORM WATER INLET,
-71.13174552640,42.43310526590,CITY-ROW,IN-556,STORM WATER INLET,
-71.13144631220,42.43236168830,CITY-ROW,IN-557,STORM WATER INLET,
-71.13133384550,42.43243014590,CITY-ROW,IN-558,STORM WATER INLET,
-71.13140117780,42.43162329870,CITY-ROW,IN-559,STORM WATER INLET,
-71.13136266860,42.43133052500,CITY-ROW,IN-560,STORM WATER INLET,
-71.13143023060,42.43134677430,CITY-ROW,IN-561,STORM WATER INLET,
-71.12806584900,42.43622848040,CITY-ROW,IN-562,STORM WATER INLET,
-71.12813084750,42.43617759280,CITY-ROW,IN-563,STORM WATER INLET,
-71.12841504330,42.43688247230,CITY-ROW,IN-564,STORM WATER INLET,
-71.12835235270,42.43688122750,CITY-ROW,IN-565,STORM WATER INLET,
-71.12915679750,42.43559344420,CITY-ROW,IN-566,STORM WATER INLET,
-71.11017255020,42.42860192000,CITY-ROW,IN-567,STORM WATER INLET,
-71.11042732070,42.42729015860,CITY-ROW,IN-568,STORM WATER INLET,
-71.11034840110,42.42729780490,CITY-ROW,IN-569,STORM WATER INLET,
-71.11030077410,42.42730150140,CITY-ROW,IN-570,STORM WATER INLET,
-71.11023060700,42.42730606960,CITY-ROW,IN-571,STORM WATER INLET,
-71.13086260270,42.42653924460,CITY-ROW,IN-572,STORM WATER INLET,
-71.13089053310,42.42659925180,CITY-ROW,IN-573,STORM WATER INLET,
-71.12605885840,42.41991691510,CITY-ROW,IN-574,STORM WATER INLET,
-71.12661448260,42.41994884990,CITY-ROW,IN-575,STORM WATER INLET,
-71.12665018620,42.42001090370,CITY-ROW,IN-576,STORM WATER INLET,
-71.12731609050,42.41982253450,CITY-ROW,IN-577,STORM WATER INLET,
-71.12736454510,42.41994710390,CITY-ROW,IN-578,STORM WATER INLET,
-71.12723708120,42.41997010290,CITY-ROW,IN-579,STORM WATER INLET,
-71.12621953340,42.42078990710,CITY-ROW,IN-580,STORM WATER INLET,
-71.12614968260,42.42082336140,CITY-ROW,IN-581,STORM WATER INLET,
-71.12618956800,42.42166528580,CITY-ROW,IN-582,STORM WATER INLET,
-71.12581839180,42.41902622060,CITY-ROW,IN-583,STORM WATER INLET,
-71.12589383200,42.41896428560,CITY-ROW,IN-584,STORM WATER INLET,
-71.12750414790,42.42401912240,CITY-ROW,IN-585,STORM WATER INLET,
-71.09253980520,42.44145085390,CITY-ROW,IN-586,STORM WATER INLET,
-71.12760658270,42.42407209730,CITY-ROW,IN-587,STORM WATER INLET,
-71.12713497000,42.42328810180,CITY-ROW,IN-588,STORM WATER INLET,
-71.12715835770,42.42313358520,CITY-ROW,IN-589,STORM WATER INLET,
-71.12678095760,42.42252934820,CITY-ROW,IN-590,STORM WATER INLET,
-71.12671178740,42.42255737100,CITY-ROW,IN-591,STORM WATER INLET,
-71.12754131060,42.42237468680,CITY-ROW,IN-592,STORM WATER INLET,
-71.14011778330,42.42773487900,CITY-ROW,IN-593,STORM WATER INLET,
-71.14019034070,42.42766851810,CITY-ROW,IN-594,STORM WATER INLET,
-71.14197336360,42.43025819370,CITY-ROW,IN-595,STORM WATER INLET,
-71.14213255310,42.43028721190,CITY-ROW,IN-596,STORM WATER INLET,
-71.14213807020,42.43014497450,CITY-ROW,IN-597,STORM WATER INLET,
-71.14254668130,42.43004321400,CITY-ROW,IN-598,STORM WATER INLET,
-71.14310071970,42.43067384790,CITY-ROW,IN-599,STORM WATER INLET,
-71.14355607660,42.43147966600,CITY-ROW,IN-600,STORM WATER INLET,
-71.14342447220,42.43150005570,CITY-ROW,IN-601,STORM WATER INLET,
-71.14373071790,42.43179459730,CITY-ROW,IN-602,STORM WATER INLET,
-71.14359995200,42.43183662960,CITY-ROW,IN-603,STORM WATER INLET,
-71.14400896520,42.43262620360,CITY-ROW,IN-604,STORM WATER INLET,
-71.14398329800,42.43255806020,CITY-ROW,IN-605,STORM WATER INLET,
-71.14421325670,42.43320813980,CITY-ROW,IN-606,STORM WATER INLET,
-71.14435922030,42.43330833890,CITY-ROW,IN-607,STORM WATER INLET,
-71.13172676390,42.41824182830,CITY-ROW,IN-608,STORM WATER INLET,
-71.14426642250,42.43341328400,CITY-ROW,IN-609,STORM WATER INLET,
-71.14443044780,42.43368900330,CITY-ROW,IN-610,STORM WATER INLET,
-71.14432448860,42.43374108530,CITY-ROW,IN-611,STORM WATER INLET,
-71.14451670130,42.43424655410,CITY-ROW,IN-612,STORM WATER INLET,
-71.14440668950,42.43429299880,CITY-ROW,IN-613,STORM WATER INLET,
-71.14443276210,42.43452621690,CITY-ROW,IN-614,STORM WATER INLET,
-71.14447131850,42.43479104070,CITY-ROW,IN-615,STORM WATER INLET,
-71.14457833170,42.43476274240,CITY-ROW,IN-616,STORM WATER INLET,
-71.14461927500,42.43531012680,CITY-ROW,IN-617,STORM WATER INLET,
-71.14449153120,42.43531001880,CITY-ROW,IN-618,STORM WATER INLET,
-71.14265378090,42.43486769920,CITY-ROW,IN-619,STORM WATER INLET,
-71.14243958750,42.43439612440,CITY-ROW,IN-620,STORM WATER INLET,
-71.14230986530,42.43360308730,CITY-ROW,IN-621,STORM WATER INLET,
-71.14220946970,42.43362185750,CITY-ROW,IN-622,STORM WATER INLET,
-71.12904481540,42.42388970510,CITY-ROW,IN-623,STORM WATER INLET,
-71.12911818070,42.42388547340,CITY-ROW,IN-624,STORM WATER INLET,
-71.12901845640,42.42322988540,CITY-ROW,IN-625,STORM WATER INLET,
-71.12907289680,42.42272506500,CITY-ROW,IN-626,STORM WATER INLET,
-71.12900745610,42.42230815250,CITY-ROW,IN-627,STORM WATER INLET,
-71.12894470130,42.42231284150,CITY-ROW,IN-628,STORM WATER INLET,
-71.12890585800,42.42160331500,CITY-ROW,IN-629,STORM WATER INLET,
-71.12883111860,42.42163299910,CITY-ROW,IN-630,STORM WATER INLET,
-71.12991780080,42.42194089450,CITY-ROW,IN-631,STORM WATER INLET,
-71.12983647580,42.42199543180,CITY-ROW,IN-632,STORM WATER INLET,
-71.13174036430,42.42201591610,CITY-ROW,IN-633,STORM WATER INLET,
-71.13172186940,42.42197420490,CITY-ROW,IN-634,STORM WATER INLET,
-71.13160511790,42.42189232950,CITY-ROW,IN-635,STORM WATER INLET,
-71.13223558300,42.42220110090,CITY-ROW,IN-636,STORM WATER INLET,
-71.13214482890,42.42215028580,CITY-ROW,IN-637,STORM WATER INLET,
-71.13353641680,42.42264235080,CITY-ROW,IN-638,STORM WATER INLET,
-71.13355613930,42.42263793650,CITY-ROW,IN-639,STORM WATER INLET,
-71.13348245740,42.42259585730,CITY-ROW,IN-640,STORM WATER INLET,
-71.13349471760,42.42259337730,CITY-ROW,IN-641,STORM WATER INLET,
-71.13381319530,42.42262223260,CITY-ROW,IN-642,STORM WATER INLET,
-71.13362795860,42.42235302960,CITY-ROW,IN-643,STORM WATER INLET,
-71.13382106160,42.42404386480,CITY-ROW,IN-644,STORM WATER INLET,
-71.13413235710,42.42471007070,CITY-ROW,IN-645,STORM WATER INLET,
-71.13410501950,42.42466544100,CITY-ROW,IN-646,STORM WATER INLET,
-71.13446298360,42.42464002010,CITY-ROW,IN-647,STORM WATER INLET,
-71.13478608570,42.42518067710,CITY-ROW,IN-648,STORM WATER INLET,
-71.13491009830,42.42509384750,CITY-ROW,IN-649,STORM WATER INLET,
-71.13480975620,42.42527501800,CITY-ROW,IN-650,STORM WATER INLET,
-71.13437506780,42.42528415530,CITY-ROW,IN-651,STORM WATER INLET,
-71.13464300050,42.42396489430,CITY-ROW,IN-652,STORM WATER INLET,
-71.13479669110,42.42396628040,CITY-ROW,IN-653,STORM WATER INLET,
-71.12138883380,42.42284892720,CITY-ROW,IN-654,STORM WATER INLET,
-71.12139181580,42.42285335650,CITY-ROW,IN-655,STORM WATER INLET,
-71.12142029400,42.42276418710,CITY-ROW,IN-656,STORM WATER INLET,
-71.12074191340,42.42234724660,CITY-ROW,IN-657,STORM WATER INLET,
-71.13436657120,42.42534635790,CITY-ROW,IN-658,STORM WATER INLET,
-71.13345707570,42.42547189790,CITY-ROW,IN-659,STORM WATER INLET,
-71.13372596470,42.42226086090,CITY-ROW,IN-660,STORM WATER INLET,
-71.13469726030,42.42619637830,CITY-ROW,IN-661,STORM WATER INLET,
-71.13478532030,42.42626389540,CITY-ROW,IN-662,STORM WATER INLET,
-71.13452740720,42.42684697480,CITY-ROW,IN-663,STORM WATER INLET,
-71.13455384040,42.42694671260,CITY-ROW,IN-664,STORM WATER INLET,
-71.13417525430,42.42773104110,CITY-ROW,IN-665,STORM WATER INLET,
-71.13401889710,42.42799567710,CITY-ROW,IN-666,STORM WATER INLET,
-71.13345210260,42.42866028610,CITY-ROW,IN-667,STORM WATER INLET,
-71.13354453820,42.42867670420,CITY-ROW,IN-668,STORM WATER INLET,
-71.13367711110,42.42876549950,CITY-ROW,IN-669,STORM WATER INLET,
-71.13361168130,42.42873463610,CITY-ROW,IN-670,STORM WATER INLET,
-71.13285538580,42.42946353230,CITY-ROW,IN-671,STORM WATER INLET,
-71.13179446140,42.43055168620,CITY-ROW,IN-672,STORM WATER INLET,
-71.13184356360,42.43059076380,CITY-ROW,IN-673,STORM WATER INLET,
-71.13189805230,42.43061516520,CITY-ROW,IN-674,STORM WATER INLET,
-71.13198410150,42.43062159540,CITY-ROW,IN-675,STORM WATER INLET,
-71.13089456410,42.43139643410,CITY-ROW,IN-676,STORM WATER INLET,
-71.13233004760,42.43009968600,CITY-ROW,IN-677,STORM WATER INLET,
-71.13255436320,42.42985064230,CITY-ROW,IN-678,STORM WATER INLET,
-71.13250997250,42.42981493450,CITY-ROW,IN-679,STORM WATER INLET,
-71.13263390620,42.42987736330,CITY-ROW,IN-680,STORM WATER INLET,
-71.13292148830,42.42949372840,CITY-ROW,IN-681,STORM WATER INLET,
-71.13298511010,42.42953383310,CITY-ROW,IN-682,STORM WATER INLET,
-71.13409623460,42.42803718960,CITY-ROW,IN-683,STORM WATER INLET,
-71.13440747470,42.42765154020,CITY-ROW,IN-684,STORM WATER INLET,
-71.13444190800,42.42741304310,CITY-ROW,IN-685,STORM WATER INLET,
-71.13451753460,42.42743387070,CITY-ROW,IN-686,STORM WATER INLET,
-71.13464385780,42.42697115350,CITY-ROW,IN-687,STORM WATER INLET,
-71.13469965080,42.42703381030,CITY-ROW,IN-688,STORM WATER INLET,
-71.13490059390,42.42650755160,CITY-ROW,IN-689,STORM WATER INLET,
-71.13483176860,42.42669089710,CITY-ROW,IN-690,STORM WATER INLET,
-71.13789389070,42.42600961130,CITY-ROW,IN-691,STORM WATER INLET,
-71.13455712750,42.42760546940,CITY-ROW,IN-692,STORM WATER INLET,
-71.13484321930,42.42694786930,CITY-ROW,IN-693,STORM WATER INLET,
-71.13490181250,42.42687693270,CITY-ROW,IN-694,STORM WATER INLET,
-71.14130488660,42.42850568990,CITY-ROW,IN-695,STORM WATER INLET,
-71.14117165410,42.42835534800,CITY-ROW,IN-696,STORM WATER INLET,
-71.14133261310,42.42406319640,CITY-ROW,IN-805,STORM WATER INLET,
-71.14007382300,42.41819915750,CITY-ROW,IN-806,STORM WATER INLET,
-71.13308603180,42.41662211670,CITY-ROW,IN-807,STORM WATER INLET,
-71.13314576050,42.41666550310,CITY-ROW,IN-808,STORM WATER INLET,
-71.13313537450,42.41673294830,CITY-ROW,IN-809,STORM WATER INLET,
-71.13308082080,42.41678513530,CITY-ROW,IN-810,STORM WATER INLET,
-71.13295978070,42.41680037280,CITY-ROW,IN-811,STORM WATER INLET,
-71.13289595360,42.41675703350,CITY-ROW,IN-812,STORM WATER INLET,
-71.13426239430,42.41746245570,CITY-ROW,IN-813,STORM WATER INLET,
-71.13441909540,42.41755230930,CITY-ROW,IN-814,STORM WATER INLET,
-71.13476353770,42.41779025860,CITY-ROW,IN-815,STORM WATER INLET,
-71.13481364440,42.41781915700,CITY-ROW,IN-816,STORM WATER INLET,
-71.13501153180,42.41789232510,CITY-ROW,IN-817,STORM WATER INLET,
-71.13504549470,42.41782549290,CITY-ROW,IN-818,STORM WATER INLET,
-71.13575817700,42.41832107260,CITY-ROW,IN-819,STORM WATER INLET,
-71.13580982520,42.41826857620,CITY-ROW,IN-820,STORM WATER INLET,
-71.14160487570,42.42783830910,CITY-ROW,IN-697,STORM WATER INLET,
-71.14170251030,42.42780445840,CITY-ROW,IN-698,STORM WATER INLET,
-71.14253500540,42.42717667390,CITY-ROW,IN-699,STORM WATER INLET,
-71.14266931810,42.42722852160,CITY-ROW,IN-700,STORM WATER INLET,
-71.14280480010,42.42709999610,CITY-ROW,IN-701,STORM WATER INLET,
-71.14196448300,42.42649474200,CITY-ROW,IN-702,STORM WATER INLET,
-71.14199543220,42.42664322290,CITY-ROW,IN-703,STORM WATER INLET,
-71.14159627960,42.42586306900,CITY-ROW,IN-704,STORM WATER INLET,
-71.14183807580,42.42583660630,CITY-ROW,IN-705,STORM WATER INLET,
-71.14220286320,42.42563684750,CITY-ROW,IN-706,STORM WATER INLET,
-71.14244351390,42.42550466000,CITY-ROW,IN-707,STORM WATER INLET,
-71.14263992220,42.42518936780,CITY-ROW,IN-708,STORM WATER INLET,
-71.12067340880,42.42220445980,CITY-ROW,IN-709,STORM WATER INLET,
-71.14160383560,42.42504180910,CITY-ROW,IN-710,STORM WATER INLET,
-71.14166683890,42.42521302460,CITY-ROW,IN-711,STORM WATER INLET,
-71.14168439470,42.42508522980,CITY-ROW,IN-712,STORM WATER INLET,
-71.12662650670,42.42236727440,CITY-ROW,IN-713,STORM WATER INLET,
-71.12656509400,42.42240369110,CITY-ROW,IN-714,STORM WATER INLET,
-71.14258823960,42.42542691260,CITY-ROW,IN-715,STORM WATER INLET,
-71.14320735640,42.42524772240,CITY-ROW,IN-716,STORM WATER INLET,
-71.14235485250,42.42833612830,CITY-ROW,IN-717,STORM WATER INLET,
-71.14146770690,42.42476848480,CITY-ROW,IN-718,STORM WATER INLET,
-71.13892285880,42.42539840250,CITY-ROW,IN-719,STORM WATER INLET,
-71.13877646040,42.42533581190,CITY-ROW,IN-720,STORM WATER INLET,
-71.12618206620,42.42005642480,CITY-ROW,IN-721,STORM WATER INLET,
-71.12890268110,42.42309700910,CITY-ROW,IN-722,STORM WATER INLET,
-71.12900742730,42.42294767260,CITY-ROW,IN-723,STORM WATER INLET,
-71.12912624210,42.42282948400,CITY-ROW,IN-724,STORM WATER INLET,
-71.13018562130,42.42270020690,CITY-ROW,IN-725,STORM WATER INLET,
-71.13063322080,42.42364477930,CITY-ROW,IN-726,STORM WATER INLET,
-71.13055956060,42.42368225900,CITY-ROW,IN-727,STORM WATER INLET,
-71.13027624080,42.42270514250,CITY-ROW,IN-728,STORM WATER INLET,
-71.13107844300,42.42237622630,CITY-ROW,IN-729,STORM WATER INLET,
-71.13125658710,42.42239804530,CITY-ROW,IN-730,STORM WATER INLET,
-71.13168109740,42.42224347950,CITY-ROW,IN-731,STORM WATER INLET,
-71.13172235940,42.42231547680,CITY-ROW,IN-732,STORM WATER INLET,
-71.13179636540,42.42232232060,CITY-ROW,IN-733,STORM WATER INLET,
-71.13180618940,42.42230732370,CITY-ROW,IN-734,STORM WATER INLET,
-71.13172532240,42.41817601640,CITY-ROW,IN-735,STORM WATER INLET,
-71.13185417960,42.41825896030,CITY-ROW,IN-736,STORM WATER INLET,
-71.13110841220,42.41897133760,CITY-ROW,IN-737,STORM WATER INLET,
-71.13114099110,42.41907728910,CITY-ROW,IN-738,STORM WATER INLET,
-71.13103707080,42.41964385610,CITY-ROW,IN-739,STORM WATER INLET,
-71.13096918170,42.41968349000,CITY-ROW,IN-740,STORM WATER INLET,
-71.13138022780,42.41916307280,CITY-ROW,IN-741,STORM WATER INLET,
-71.13263408530,42.42006076960,CITY-ROW,IN-742,STORM WATER INLET,
-71.13257096300,42.42008772310,CITY-ROW,IN-743,STORM WATER INLET,
-71.13220142110,42.42050549000,CITY-ROW,IN-744,STORM WATER INLET,
-71.13213091220,42.42050419250,CITY-ROW,IN-745,STORM WATER INLET,
-71.13284590450,42.41886583630,CITY-ROW,IN-746,STORM WATER INLET,
-71.13301174530,42.41896219300,CITY-ROW,IN-747,STORM WATER INLET,
-71.13399299420,42.42323537650,CITY-ROW,IN-748,STORM WATER INLET,
-71.13402838190,42.42322240530,CITY-ROW,IN-749,STORM WATER INLET,
-71.13409561600,42.42325864350,CITY-ROW,IN-750,STORM WATER INLET,
-71.13716514220,42.42676785180,CITY-ROW,IN-751,STORM WATER INLET,
-71.13407254340,42.42326451460,CITY-ROW,IN-752,STORM WATER INLET,
-71.13650248810,42.42521606120,CITY-ROW,IN-753,STORM WATER INLET,
-71.14398208490,42.42909801820,CITY-ROW,IN-754,STORM WATER INLET,
-71.14323022660,42.42934045760,CITY-ROW,IN-755,STORM WATER INLET,
-71.14463972830,42.42874599370,CITY-ROW,IN-333,STORM WATER INLET,
-71.14465397410,42.42881107600,CITY-ROW,IN-334,STORM WATER INLET,
-71.13876599350,42.42542287770,CITY-ROW,IN-335,STORM WATER INLET,
